id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,photos,status,status_changed_at,published_at,distance,contact,_links
47432645,NM137,https://www.petfinder.com/cat/cujo-47432645/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],CUJO,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432645/1/?bust=1582248354&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432645/1/?bust=1582248354&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432645/1/?bust=1582248354&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432645/1/?bust=1582248354'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432645'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432653,NM137,https://www.petfinder.com/cat/black-paws-47432653/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],BLACK PAWS,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432653/1/?bust=1582248352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432653/1/?bust=1582248352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432653/1/?bust=1582248352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432653/1/?bust=1582248352'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432653'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432655,CA504,https://www.petfinder.com/dog/cookie-47432655/ca/fairfield/solano-county-sheriffs-office-ca504/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],COOKIE,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432655/1/?bust=1582248352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432655/1/?bust=1582248352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432655/1/?bust=1582248352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432655/1/?bust=1582248352'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': None, 'phone': '(707) 784-1356', 'address': {'address1': '2510 Clay Bank Road', 'address2': None, 'city': 'Fairfield', 'state': 'CA', 'postcode': '94533', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432655'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca504'}}"
47432652,NM137,https://www.petfinder.com/cat/juju-47432652/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],JUJU,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432652/1/?bust=1582248352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432652/1/?bust=1582248352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432652/1/?bust=1582248352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432652/1/?bust=1582248352'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432652'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432654,NM137,https://www.petfinder.com/cat/galaxy-47432654/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],GALAXY,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432654/1/?bust=1582248352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432654/1/?bust=1582248352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432654/1/?bust=1582248352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432654/1/?bust=1582248352'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432654'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432647,NM137,https://www.petfinder.com/cat/elizabeth-47432647/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],ELIZABETH,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432647/1/?bust=1582248354&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432647/1/?bust=1582248354&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432647/1/?bust=1582248354&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432647/1/?bust=1582248354'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432647'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432648,NM137,https://www.petfinder.com/cat/tiger-47432648/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],TIGER,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432648/1/?bust=1582248355&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432648/1/?bust=1582248355&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432648/1/?bust=1582248355&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432648/1/?bust=1582248355'}]",adoptable,2020-02-21T01:15:47+0000,2020-02-21T01:15:47+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432648'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432640,NM137,https://www.petfinder.com/cat/a1813367-47432640/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],A1813367,,[],adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432640'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432638,NM137,https://www.petfinder.com/cat/pumpkin-47432638/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],PUMPKIN,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432638/1/?bust=1582248353&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432638/1/?bust=1582248353&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432638/1/?bust=1582248353&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432638/1/?bust=1582248353'}]",adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432638'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432641,NM137,https://www.petfinder.com/cat/princess-47432641/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],PRINCESS,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432641/1/?bust=1582248352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432641/1/?bust=1582248352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432641/1/?bust=1582248352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432641/1/?bust=1582248352'}]",adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432641'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432639,NM137,https://www.petfinder.com/cat/fluffy-47432639/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Medium Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],FLUFFY,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432639/1/?bust=1582248352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432639/1/?bust=1582248352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432639/1/?bust=1582248352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432639/1/?bust=1582248352'}]",adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432639'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432642,NM137,https://www.petfinder.com/cat/midnight-47432642/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],MIDNIGHT,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432642/1/?bust=1582248353&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432642/1/?bust=1582248353&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432642/1/?bust=1582248353&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432642/1/?bust=1582248353'}]",adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432642'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432644,NM137,https://www.petfinder.com/cat/horizon-47432644/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],HORIZON,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432644/1/?bust=1582248354&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432644/1/?bust=1582248354&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432644/1/?bust=1582248354&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432644/1/?bust=1582248354'}]",adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432644'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432643,NM137,https://www.petfinder.com/cat/blackie-47432643/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Long Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Large,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],BLACKIE,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432643/1/?bust=1582248354&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432643/1/?bust=1582248354&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432643/1/?bust=1582248354&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432643/1/?bust=1582248354'}]",adoptable,2020-02-21T01:15:46+0000,2020-02-21T01:15:46+0000,,"{'email': 'cstanley@cabq.gov', 'phone': '505-768-1975 Call Center will direct you ', 'address': {'address1': '11800 Sunset Gardens SW', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87121', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432643'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/nm137'}}"
47432633,PA345,https://www.petfinder.com/dog/handsome-47432633/pa/aliquippa/beaver-county-humane-society-pa345/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],HANDSOME,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432633/1/?bust=1582248349&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432633/1/?bust=1582248349&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432633/1/?bust=1582248349&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432633/1/?bust=1582248349'}]",adoptable,2020-02-21T01:15:44+0000,2020-02-21T01:15:44+0000,,"{'email': 'adoptions@beavercountyhumanesociety.org', 'phone': '(724) 775-5801', 'address': {'address1': '3394 Brodhead Road', 'address2': None, 'city': 'Aliquippa', 'state': 'PA', 'postcode': '15001', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432633'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/pa345'}}"
47432634,CO27,https://www.petfinder.com/cat/luna-47432634/co/brighton/adams-county-animal-shelter-adoption-center-co27/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],LUNA,Meet Luna! *This lovely lady craves attention and she will do anything to get it! *She would do best if...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432634/1/?bust=1582248347&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432634/1/?bust=1582248347&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432634/1/?bust=1582248347&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432634/1/?bust=1582248347'}]",adoptable,2020-02-21T01:15:44+0000,2020-02-21T01:15:44+0000,,"{'email': None, 'phone': '(303) 288-3294', 'address': {'address1': '10705 Fulton St', 'address2': None, 'city': 'Brighton', 'state': 'CO', 'postcode': '80601', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432634'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/co27'}}"
47432632,TX487,https://www.petfinder.com/dog/a567612-47432632/tx/san-antonio/animal-care-services-division-city-of-san-antonio-tx487/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Mastiff', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],A567612,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432632/1/?bust=1582248350&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432632/1/?bust=1582248350&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432632/1/?bust=1582248350&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432632/1/?bust=1582248350'}]",adoptable,2020-02-21T01:15:43+0000,2020-02-21T01:15:43+0000,,"{'email': 'ACSAdoptions@sanantonio.gov', 'phone': '(210) 207-6666', 'address': {'address1': '4710 State Hwy 151', 'address2': None, 'city': 'San Antonio', 'state': 'TX', 'postcode': '78227', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432632'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx487'}}"
47432630,TX487,https://www.petfinder.com/dog/roxy-47432630/tx/san-antonio/animal-care-services-division-city-of-san-antonio-tx487/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Boxer', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],ROXY,,[],adoptable,2020-02-21T01:15:42+0000,2020-02-21T01:15:42+0000,,"{'email': 'ACSAdoptions@sanantonio.gov', 'phone': '(210) 207-6666', 'address': {'address1': '4710 State Hwy 151', 'address2': None, 'city': 'San Antonio', 'state': 'TX', 'postcode': '78227', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432630'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx487'}}"
47432635,CA65,https://www.petfinder.com/dog/whiskey-47432635/ca/santa-maria/santa-barbara-county-animal-services-ca65/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Siberian Husky', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],WHISKEY,Whiskey is a smart and sporty good boy who loves hanging out with his humans. He enjoys catching tennis balls...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432635/1/?bust=1582248350&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432635/1/?bust=1582248350&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432635/1/?bust=1582248350&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432635/1/?bust=1582248350'}]",adoptable,2020-02-21T01:15:42+0000,2020-02-21T01:15:42+0000,,"{'email': 'santamariashelterpets2@gmail.com', 'phone': '(805) 934-6119', 'address': {'address1': '548 W. Foster Road', 'address2': None, 'city': 'Santa Maria', 'state': 'CA', 'postcode': '93455', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432635'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca65'}}"
47432631,TX487,https://www.petfinder.com/cat/luna-47432631/tx/san-antonio/animal-care-services-division-city-of-san-antonio-tx487/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],LUNA,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432631/1/?bust=1582248351&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432631/1/?bust=1582248351&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432631/1/?bust=1582248351&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47432631/1/?bust=1582248351'}]",adoptable,2020-02-21T01:15:42+0000,2020-02-21T01:15:42+0000,,"{'email': 'ACSAdoptions@sanantonio.gov', 'phone': '(210) 207-6666', 'address': {'address1': '4710 State Hwy 151', 'address2': None, 'city': 'San Antonio', 'state': 'TX', 'postcode': '78227', 'country': 'US'}}","{'self': {'href': '/v2/animals/47432631'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/tx487'}}"
